Date	value
2007-04-05	164.88
2007-04-06	164.8
2007-04-07	164.73
2007-04-08	164.66
2007-04-09	164.58
2007-04-10	164.52
2007-04-11	164.45
2007-04-12	164.39
2007-04-13	164.32
2007-04-14	164.24
2007-04-15	164.18
2007-04-16	164.12
2007-04-17	164.04
2007-04-18	163.97
2007-04-19	163.93
2007-04-20	163.86
2007-04-21	163.79
2007-04-22	163.72
2007-04-23	163.65
2007-04-24	163.61
2007-04-25	163.56
2007-04-26	163.51
2007-04-27	163.44
2007-04-28	163.38
2007-04-29	163.33
2007-04-30	163.3
2007-05-01	163.24
2007-05-02	163.18
2007-05-03	163.11
2007-05-04	163.06
2007-05-05	162.97
2007-05-06	162.9
2007-05-07	162.84
2007-05-08	162.77
2007-05-09	162.72
2007-05-10	162.7
2007-05-11	162.63
2007-05-12	162.58
2007-05-13	162.54
2007-05-14	162.48
2007-05-15	162.39
2007-05-16	162.35
2007-05-17	162.35
2007-05-18	162.42
2007-05-19	162.44
2007-05-20	162.43
2007-05-21	162.38
2007-05-22	162.33
2007-05-23	162.3
2007-05-24	162.27
2007-05-25	162.24
2007-05-26	162.39
2007-05-27	162.93
2007-05-28	163.17
2007-05-29	163.25
2007-05-30	163.27
2007-05-31	163.28
2007-06-01	163.25
2007-06-02	163.25
2007-06-03	163.26
2007-06-04	163.22
2007-06-05	163.2
2007-06-06	163.17
2007-06-07	163.1
2007-06-08	163.03
2007-06-09	162.97
2007-06-10	162.91
2007-06-11	162.85
2007-06-12	162.8
2007-06-13	162.76
2007-06-14	162.92
2007-06-15	164.02
2007-06-16	164.03
2007-06-17	163.96
2007-06-18	163.9
2007-06-19	163.77
2007-06-20	163.66
2007-06-21	163.55
2007-06-22	163.48
2007-06-23	163.38
2007-06-24	163.33
2007-06-25	163.23
2007-06-26	163.14
2007-06-27	163.06
2007-06-28	162.97
2007-06-29	162.88
2007-06-30	162.82
2007-07-01	162.76
2007-07-02	162.67
2007-07-03	162.62
2007-07-04	162.52
2007-07-05	162.43
2007-07-06	162.37
2007-07-07	162.31
2007-07-08	162.24
2007-07-09	162.17
2007-07-10	162.11
2007-07-11	162.05
2007-07-12	161.98
2007-07-13	161.93
2007-07-14	161.86
2007-07-15	161.81
2007-07-16	161.75
2007-07-17	161.67
2007-07-18	161.61
2007-07-19	161.57
2007-07-20	161.57
2007-07-21	161.54
2007-07-22	161.48
2007-07-23	161.43
2007-07-24	161.38
2007-07-25	161.35
2007-07-26	161.31
2007-07-27	161.24
2007-07-28	161.17
2007-07-29	161.11
2007-07-30	161.06
2007-07-31	161.01
2007-08-01	160.96
2007-08-02	160.88
2007-08-03	160.78
2007-08-04	160.68
2007-08-05	160.6
2007-08-06	160.49
2007-08-07	160.43
2007-08-08	160.5
2007-08-09	160.4
2007-08-10	160.32
2007-08-11	160.25
2007-08-12	160.17
2007-08-13	160.08
2007-08-14	160.02
2007-08-15	159.96
2007-08-16	159.9
2007-08-17	159.85
2007-08-18	159.84
2007-08-19	159.8
2007-08-20	159.77
2007-08-21	159.93
2007-08-22	159.89
2007-08-23	160.04
2007-08-24	160.68
2007-08-25	160.58
2007-08-26	160.54
2007-08-27	160.51
2007-08-28	160.48
2007-08-29	160.42
2007-08-30	160.53
2007-08-31	160.5
2007-09-01	160.46
2007-09-02	160.43
2007-09-03	160.37
2007-09-04	160.3
2007-09-05	160.23
2007-09-06	160.17
2007-09-07	160.12
2007-09-08	160.08
2007-09-09	160.02
2007-09-10	159.96
2007-09-11	159.89
2007-09-12	159.84
2007-09-13	159.79
2007-09-14	159.74
2007-09-15	159.69
2007-09-16	159.66
2007-09-17	159.62
2007-09-18	159.51
2007-09-19	159.4
2007-09-20	159.32
2007-09-21	159.31
2007-09-22	159.28
2007-09-23	159.27
2007-09-24	159.26
2007-09-25	159.25
2007-09-26	159.24
2007-09-27	159.24
2007-09-28	159.23
2007-09-29	159.22
2007-09-30	159.18
2007-10-01	159.14
2007-10-02	159.11
2007-10-03	159.07
2007-10-04	159.03
2007-10-05	158.98
2007-10-06	158.93
2007-10-07	158.86
2007-10-08	158.8
2007-10-09	158.72
2007-10-10	158.68
2007-10-11	158.63
2007-10-12	158.58
2007-10-13	158.55
2007-10-14	158.51
2007-10-15	158.47
2007-10-16	158.44
2007-10-17	158.4
2007-10-18	158.35
2007-10-19	158.29
2007-10-20	158.23
2007-10-21	158.2
2007-10-22	158.08
2007-10-23	158.17
2007-10-24	158.14
2007-10-25	157.95
2007-10-26	157.93
2007-10-27	157.92
2007-10-28	157.92
2007-10-29	157.91
2007-10-30	157.92
2007-10-31	157.92
2007-11-01	157.91
2007-11-02	157.9
2007-11-03	157.9
2007-11-04	157.89
2007-11-05	157.89
2007-11-06	157.88
2007-11-07	157.87
2007-11-08	157.88
2007-11-09	157.86
2007-11-10	157.86
2007-11-11	157.87
2007-11-12	157.86
2007-11-13	157.84
2007-11-14	157.83
2007-11-15	157.8
2007-11-16	157.79
2007-11-17	157.79
2007-11-18	157.81
2007-11-19	157.85
2007-11-20	157.8
2007-11-21	157.93
2007-11-22	157.86
2007-11-23	157.81
2007-11-24	157.79
2007-11-25	157.78
2007-11-26	157.77
2007-11-27	157.78
2007-11-28	157.78
2007-11-29	157.77
2007-11-30	157.75
2007-12-01	157.73
2007-12-02	157.71
2007-12-03	157.94
2007-12-04	157.94
2007-12-05	157.94
2007-12-06	157.93
2007-12-07	157.99
2007-12-08	158.06
2007-12-09	159.44
2007-12-10	159.73
2007-12-11	159.62
2007-12-12	159.6
2007-12-13	159.56
2007-12-14	159.5
2007-12-15	159.43
2007-12-16	159.35
2007-12-17	159.34
2007-12-18	159.31
2007-12-19	159.26
2007-12-20	159.25
2007-12-21	159.23
2007-12-22	159.17
2007-12-23	159.08
2007-12-24	159.02
2007-12-25	158.98
2007-12-26	158.85
2007-12-27	158.76
2007-12-28	158.71
2007-12-29	158.67
2007-12-30	158.59
2007-12-31	158.54
2008-01-01	158.51
2008-01-02	158.48
2008-01-03	158.47
2008-01-04	158.33
2008-01-05	158.22
2008-01-06	158.78
2008-01-07	159.18
2008-01-08	159.29
2008-01-09	159.32
2008-01-10	159.39
2008-01-11	159.45
2008-01-12	159.41
2008-01-13	159.61
2008-01-14	159.64
2008-01-15	159.67
2008-01-16	160.18
2008-01-17	161.6
2008-01-18	162.68
2008-01-19	162.96
2008-01-20	163.02
2008-01-21	162.95
2008-01-22	162.84
2008-01-23	162.58
2008-01-24	162.47
2008-01-25	162.31
2008-01-26	162.19
2008-01-27	162.08
2008-01-28	162.06
2008-01-29	161.96
2008-01-30	161.82
2008-01-31	161.71
2008-02-01	161.65
2008-02-02	161.53
2008-02-03	161.51
2008-02-04	161.55
2008-02-05	161.61
2008-02-06	161.6
2008-02-07	161.6
2008-02-08	161.6
2008-02-09	161.55
2008-02-10	161.49
2008-02-11	161.43
2008-02-12	161.35
2008-02-13	161.27
2008-02-14	161.2
2008-02-15	161.13
2008-02-16	161.03
2008-02-17	160.95
2008-02-18	160.9
2008-02-19	160.85
2008-02-20	160.77
2008-02-21	160.67
2008-02-22	160.6
2008-02-23	160.54
2008-02-24	160.49
2008-02-25	160.42
2008-02-26	160.36
2008-02-27	160.28
2008-02-28	160.21
2008-02-29	160.14
2008-03-01	160.08
2008-03-02	160.03
2008-03-03	159.97
2008-03-04	159.91
2008-03-05	159.82
2008-03-06	159.77
2008-03-07	159.74
2008-03-08	159.69
2008-03-09	159.66
2008-03-10	159.66
2008-03-11	159.53
2008-03-12	159.83
2008-03-13	159.88
2008-03-14	159.92
2008-03-15	159.96
2008-03-16	159.93
2008-03-17	160.14
2008-03-18	160.22
2008-03-19	160.24
2008-03-20	160.23
2008-03-21	160.32
2008-03-22	160.74
2008-03-23	160.8
2008-03-24	160.86
2008-03-25	160.91
2008-03-26	161.01
2008-03-27	161.06
2008-03-28	161.05
2008-03-29	161.04
2008-03-30	161.06
2008-03-31	161.04
2008-04-01	161.01
2008-04-02	161.02
2008-04-03	161.03
2008-04-04	161.04
2008-04-05	161.05
2008-04-06	161.06
2008-04-07	161.02
2008-04-08	161.01
2008-04-09	161.01
2008-04-10	160.98
2008-04-11	160.94
2008-04-12	160.91
2008-04-13	160.91
2008-04-14	160.88
2008-04-15	160.87
2008-04-16	160.9
2008-04-17	160.97
2008-04-18	161.04
2008-04-19	161.05
2008-04-20	161.1
2008-04-21	161.1
2008-04-22	161.06
2008-04-23	161.02
2008-04-24	160.97
2008-04-25	160.94
2008-04-26	160.93
2008-04-27	160.95
2008-04-28	160.89
2008-04-29	160.88
2008-04-30	160.91
2008-05-01	160.95
2008-05-02	160.96
2008-05-03	160.97
2008-05-04	160.97
2008-05-05	160.93
2008-05-06	160.92
2008-05-07	160.9
2008-05-08	160.87
2008-05-09	160.83
2008-05-10	160.79
2008-05-11	160.74
2008-05-12	160.75
2008-05-13	160.76
2008-05-14	160.75
2008-05-15	160.74
2008-05-16	160.71
