<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8a]
Date	Date	Entr_Limit	Sort_Limit	Entr_Inject_fix	Sort_Pompag_fix	Réduct_Pompage	Désaturation	Débord/Suintem	Recharge_Maill	Évaporat_Maill	Excès_Irrigat	Stockage_Posit	Stockage_Négat	Rivière->Nappe	Nappe->Rivière	Éch_Phas_Posit	Éch_Phas_Négat	Drains->Nappe	Nappe->Drains	Lacs->Nappe	Nappe->Lacs	Transpir_Racin	Glob_Limites	Glob_Intern_fix	Glob_Stock	Glob_Riv_Nappe	Abs_Déb_Résid	Déb_Résid_Maxi	%_Non_Converg	d_BilQ_Global	d_BilQ<->QFixé	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas	%_Non_CV_Gl_Pas	Nombre_Désatur	Nombre_Suintem	Nombre_Itérat	Nombre_Sous-pas	Nbre_Réduc_Pomp	
09/02/2006	  9.8150400E+07	  7.7041464E-04	 -0.1541609    	   0.000000    	 -0.2615444    	      0.0039892	   0.000000    	 -0.8379253    	   2.670546    	   0.000000    	   0.000000    	  0.6485114    	 -0.3989360    	  0.1974487    	  -1.370246    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533905    	 -0.2615444    	  0.2495754    	  -1.172797    	      0.0010522	  4.5171769E-04	      0.0366786	 -6.9803380E-04	 -6.9803380E-04	   0.000000    	   0.000000    	   0.000000    	      0.0261382	   862.0000    	   597.0000    	   75.00000    	   1.000000    	   2.000000    	
16/02/2006	  9.8755200E+07	  7.7043377E-04	 -0.1541577    	   0.000000    	 -0.2615444    	      0.0039925	   0.000000    	 -0.7961154    	   2.333713    	   0.000000    	   0.000000    	  0.4633896    	 -0.5031952    	  0.1797259    	  -1.346964    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533873    	 -0.2615444    	     -0.0398056	  -1.167238    	      0.0010696	  4.8783533E-04	      0.0418011	 -7.7343849E-04	 -7.7343849E-04	   0.000000    	   0.000000    	   0.000000    	      0.0331420	   863.0000    	   597.0000    	   74.00000    	   1.000000    	   2.000000    	
23/02/2006	  9.9360000E+07	  7.7045297E-04	 -0.1541546    	   0.000000    	 -0.2615444    	      0.0039945	   0.000000    	 -0.8928517    	   3.258382    	   0.000000    	   0.000000    	   1.047646    	 -0.2636088    	  0.2211169    	  -1.391851    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533842    	 -0.2615444    	  0.7840373    	  -1.170734    	  6.5983058E-04	  1.1689569E-04	      0.0189592	 -1.7507842E-04	 -1.7507923E-04	   0.000000    	   0.000000    	   0.000000    	      0.0053732	   860.0000    	   599.0000    	   100.0000    	   1.000000    	   2.000000    	
02/03/2006	  9.9964800E+07	  7.7047224E-04	 -0.1541514    	   0.000000    	 -0.2615444    	      0.0039928	   0.000000    	  -1.132943    	   5.224423    	   0.000000    	   0.000000    	   2.644301    	 -0.1516085    	  0.2860300    	  -1.527500    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533810    	 -0.2615444    	   2.492693    	  -1.241470    	      0.0610872	      0.0222261	   1.108415    	     -0.0536153	     -0.0536151	   0.000000    	   0.000000    	   0.000000    	   1.026239    	   844.0000    	   606.0000    	   100.0000    	   1.000000    	   2.000000    	
09/03/2006	  1.0056960E+08	  7.7049156E-04	 -0.1541483    	   0.000000    	 -0.2615444    	      0.0039892	   0.000000    	  -1.104379    	   4.653626    	   0.000000    	   0.000000    	   2.050992    	 -0.1707048    	  0.2761091    	  -1.557437    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533778    	 -0.2615444    	   1.880287    	  -1.281328    	      0.0263528	      0.0077881	  0.5344841    	     -0.0233019	     -0.0233010	   0.000000    	   0.000000    	   0.000000    	  0.5007063    	   835.0000    	   607.0000    	   100.0000    	   1.000000    	   2.000000    	
16/03/2006	  1.0117440E+08	  7.7051093E-04	 -0.1541451    	   0.000000    	 -0.2615444    	      0.0039837	   0.000000    	  -1.157036    	   5.031051    	   0.000000    	   0.000000    	   2.298028    	 -0.1545159    	  0.2691454    	  -1.607872    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533746    	 -0.2615444    	   2.143512    	  -1.338727    	      0.0209918	      0.0109347	  0.3959986    	     -0.0191593	     -0.0191597	   0.000000    	   0.000000    	   0.000000    	  0.3808283    	   825.0000    	   614.0000    	   100.0000    	   1.000000    	   2.000000    	
23/03/2006	  1.0177920E+08	  7.7053034E-04	 -0.1541419    	   0.000000    	 -0.2615444    	      0.0039762	   0.000000    	  -1.181812    	   5.061901    	   0.000000    	   0.000000    	   2.233480    	 -0.1470685    	  0.2628118    	  -1.651719    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533713    	 -0.2615444    	   2.086412    	  -1.388908    	      0.0065275	      0.0022718	  0.1225702    	     -0.0061714	     -0.0061702	   0.000000    	   0.000000    	   0.000000    	  0.1218955    	   817.0000    	   618.0000    	   100.0000    	   1.000000    	   2.000000    	
30/03/2006	  1.0238400E+08	  7.7054979E-04	 -0.1541386    	   0.000000    	 -0.2615444    	      0.0039686	   0.000000    	  -1.086566    	   4.119902    	   0.000000    	   0.000000    	   1.488489    	 -0.2353904    	  0.2602031    	  -1.629839    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533681    	 -0.2615444    	   1.253099    	  -1.369636    	  6.2835934E-04	  1.4876800E-04	      0.0143432	 -3.4218254E-04	 -3.4218254E-04	   0.000000    	   0.000000    	   0.000000    	      0.0083056	   817.0000    	   619.0000    	   93.00000    	   1.000000    	   2.000000    	
06/04/2006	  1.0298880E+08	  7.7056927E-04	 -0.1541354    	   0.000000    	 -0.2615444    	      0.0039594	   0.000000    	  -1.175629    	   4.849200    	   0.000000    	   0.000000    	   1.988076    	 -0.1478297    	  0.2554977    	  -1.678209    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533648    	 -0.2615444    	   1.840246    	  -1.422711    	  5.3913900E-04	  9.7198178E-05	      0.0105600	 -3.3603155E-04	 -3.3603155E-04	   0.000000    	   0.000000    	   0.000000    	      0.0069296	   812.0000    	   621.0000    	   100.0000    	   1.000000    	   2.000000    	
13/04/2006	  1.0359360E+08	  7.7058878E-04	 -0.1541321    	   0.000000    	 -0.2615444    	      0.0039489	   0.000000    	  -1.174000    	   4.729269    	   0.000000    	   0.000000    	   1.869030    	 -0.1729432    	  0.2517334    	  -1.700824    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533615    	 -0.2615444    	   1.696087    	  -1.449091    	      0.0026553	      0.0012573	      0.0532998	 -8.6492285E-04	 -8.6492276E-04	   0.000000    	   0.000000    	   0.000000    	      0.0182887	   809.0000    	   623.0000    	   100.0000    	   1.000000    	   2.000000    	
20/04/2006	  1.0419840E+08	  7.7060829E-04	 -0.1541288    	   0.000000    	 -0.2615444    	      0.0039390	   0.000000    	  -1.067164    	   3.750762    	   0.000000    	   0.000000    	   1.164338    	 -0.3388134    	  0.2079281    	  -1.655259    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533582    	 -0.2615444    	  0.8255243    	  -1.447331    	  3.9203358E-04	  1.4786108E-04	      0.0099012	 -2.2119796E-04	 -2.2119796E-04	   0.000000    	   0.000000    	   0.000000    	      0.0058974	   808.0000    	   624.0000    	   100.0000    	   1.000000    	   2.000000    	
27/04/2006	  1.0480320E+08	  7.7062782E-04	 -0.1541255    	   0.000000    	 -0.2615444    	      0.0039292	   0.000000    	  -1.070669    	   3.784906    	   0.000000    	   0.000000    	   1.149858    	 -0.2925454    	  0.2007589    	  -1.647412    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533549    	 -0.2615444    	  0.8573124    	  -1.446653    	      0.0012905	  4.1792084E-04	      0.0323735	 -6.9843040E-04	 -6.9843039E-04	   0.000000    	   0.000000    	   0.000000    	      0.0184530	   809.0000    	   624.0000    	   81.00000    	   1.000000    	   2.000000    	
04/05/2006	  1.0540800E+08	  7.7064734E-04	 -0.1541222    	   0.000000    	 -0.2615444    	      0.0039206	   0.000000    	 -0.9896040    	   3.119255    	   0.000000    	   0.000000    	  0.7849671    	 -0.4917529    	  0.1762771    	  -1.602624    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533515    	 -0.2615444    	  0.2932142    	  -1.426346    	      0.0012756	  5.5651058E-04	      0.0386964	 -8.8499441E-04	 -8.8499441E-04	   0.000000    	   0.000000    	   0.000000    	      0.0283720	   813.0000    	   623.0000    	   75.00000    	   1.000000    	   2.000000    	
11/05/2006	  1.0601280E+08	  7.7066685E-04	 -0.1541188    	   0.000000    	 -0.2615444    	      0.0039129	   0.000000    	 -0.9594905    	   2.921332    	   0.000000    	   0.000000    	  0.6773272    	 -0.5335066    	  0.1659660    	  -1.573856    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533481    	 -0.2615444    	  0.1438206    	  -1.407890    	      0.0012490	  5.3929046E-04	      0.0404455	 -8.4841096E-04	 -8.4841096E-04	   0.000000    	   0.000000    	   0.000000    	      0.0290419	   815.0000    	   623.0000    	   75.00000    	   1.000000    	   2.000000    	
18/05/2006	  1.0661760E+08	  7.7068634E-04	 -0.1541154    	   0.000000    	 -0.2615444    	      0.0039030	   0.000000    	  -1.017514    	   3.438192    	   0.000000    	   0.000000    	  0.9640431    	 -0.3858723    	  0.1662877    	  -1.598560    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533447    	 -0.2615444    	  0.5781708    	  -1.432273    	      0.0012625	  4.8188718E-04	      0.0350188	 -7.5238086E-04	 -7.5238075E-04	   0.000000    	   0.000000    	   0.000000    	      0.0218830	   817.0000    	   627.0000    	   77.00000    	   1.000000    	   2.000000    	
25/05/2006	  1.0722240E+08	  7.7070581E-04	 -0.1541120    	   0.000000    	 -0.2615444    	      0.0038923	   0.000000    	 -0.9953984    	   3.260826    	   0.000000    	   0.000000    	  0.8361209    	 -0.4112181    	  0.1606997    	  -1.590975    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533413    	 -0.2615444    	  0.4249028    	  -1.430276    	      0.0011381	  4.8721294E-04	      0.0332551	 -7.4388592E-04	 -7.4388596E-04	   0.000000    	   0.000000    	   0.000000    	      0.0228128	   818.0000    	   628.0000    	   75.00000    	   1.000000    	   2.000000    	
01/06/2006	  1.0782720E+08	  7.7072524E-04	 -0.1541086    	   0.000000    	 -0.2615444    	      0.0038800	   0.000000    	  -1.082277    	   3.995735    	   0.000000    	   0.000000    	   1.273836    	 -0.1953372    	  0.1995198    	  -1.631485    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533379    	 -0.2615444    	   1.078499    	  -1.431965    	      0.0092357	      0.0057353	  0.2201051    	     -0.0080082	     -0.0080082	   0.000000    	   0.000000    	   0.000000    	  0.2004187    	   814.0000    	   631.0000    	   100.0000    	   1.000000    	   2.000000    	
08/06/2006	  1.0843200E+08	  7.7074464E-04	 -0.1541052    	   0.000000    	 -0.2615444    	      0.0038667	   0.000000    	  -1.090927    	   4.021911    	   0.000000    	   0.000000    	   1.261868    	 -0.1972543    	  0.1941150    	  -1.651216    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533344    	 -0.2615444    	   1.064614    	  -1.457101    	      0.0031188	      0.0014577	      0.0739607	     -0.0017430	     -0.0017430	   0.000000    	   0.000000    	   0.000000    	      0.0433373	   809.0000    	   632.0000    	   100.0000    	   1.000000    	   2.000000    	
15/06/2006	  1.0903680E+08	  7.7076398E-04	 -0.1541017    	   0.000000    	 -0.2615444    	      0.0038542	   0.000000    	  -1.006483    	   3.283276    	   0.000000    	   0.000000    	  0.7919672    	 -0.3780674    	  0.1648672    	  -1.617257    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533310    	 -0.2615444    	  0.4138998    	  -1.452390    	  5.9219719E-04	  1.6186832E-04	      0.0171705	 -5.1825056E-04	 -5.1825086E-04	   0.000000    	   0.000000    	   0.000000    	      0.0157846	   814.0000    	   632.0000    	   83.00000    	   1.000000    	   2.000000    	
22/06/2006	  1.0964160E+08	  7.7078327E-04	 -0.1540982    	   0.000000    	 -0.2615444    	      0.0038437	   0.000000    	 -0.9673099    	   2.968201    	   0.000000    	   0.000000    	  0.6193410    	 -0.4450587    	  0.1671505    	  -1.583282    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533275    	 -0.2615444    	  0.1742823    	  -1.416131    	  6.5055958E-04	  1.7829087E-04	      0.0207441	 -5.5109768E-04	 -5.5109768E-04	   0.000000    	   0.000000    	   0.000000    	      0.0185667	   815.0000    	   631.0000    	   84.00000    	   1.000000    	   2.000000    	
29/06/2006	  1.1024640E+08	  7.7080250E-04	 -0.1540947    	   0.000000    	 -0.2615444    	      0.0038352	   0.000000    	 -0.9405096    	   2.771935    	   0.000000    	   0.000000    	  0.5322854    	 -0.4952108    	  0.1686824    	  -1.552838    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533239    	 -0.2615444    	      0.0370745	  -1.384155    	  9.3000466E-04	  4.5941577E-04	      0.0316179	 -8.3745630E-04	 -8.3745630E-04	   0.000000    	   0.000000    	   0.000000    	      0.0302120	   817.0000    	   631.0000    	   75.00000    	   1.000000    	   2.000000    	
06/07/2006	  1.1085120E+08	  7.7082165E-04	 -0.1540912    	   0.000000    	 -0.2615444    	      0.0038287	   0.000000    	 -0.9007652    	   2.489409    	   0.000000    	   0.000000    	  0.4372747    	 -0.6162739    	  0.1598782    	  -1.517130    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533204    	 -0.2615444    	 -0.1789992    	  -1.357252    	  9.5788043E-04	  4.3953536E-04	      0.0338052	 -6.4472675E-04	 -6.4472675E-04	   0.000000    	   0.000000    	   0.000000    	      0.0258988	   820.0000    	   626.0000    	   74.00000    	   1.000000    	   2.000000    	
13/07/2006	  1.1145600E+08	  7.7084073E-04	 -0.1540877    	   0.000000    	 -0.2615444    	      0.0038239	   0.000000    	 -0.8556497    	   2.174899    	   0.000000    	   0.000000    	  0.3563898    	 -0.7801847    	  0.1462874    	  -1.478743    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533168    	 -0.2615444    	 -0.4237950    	  -1.332456    	  7.2431699E-04	  2.8032200E-04	      0.0263386	 -4.4901291E-04	 -4.4906734E-04	   0.000000    	   0.000000    	   0.000000    	      0.0206477	   826.0000    	   623.0000    	   75.00000    	   1.000000    	   2.000000    	
20/07/2006	  1.1206080E+08	  7.7085973E-04	 -0.1540841    	   0.000000    	 -0.2615444    	      0.0038207	   0.000000    	 -0.8138326    	   1.903423    	   0.000000    	   0.000000    	  0.2997171    	 -0.9265569    	  0.1357639    	  -1.441524    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533133    	 -0.2615444    	 -0.6268397    	  -1.305760    	  5.2048884E-04	  2.3714014E-04	      0.0194868	 -3.6651513E-04	 -3.6651602E-04	   0.000000    	   0.000000    	   0.000000    	      0.0192556	   832.0000    	   618.0000    	   73.00000    	   1.000000    	   2.000000    	
27/07/2006	  1.1266560E+08	  7.7087864E-04	 -0.1540806    	   0.000000    	 -0.2615444    	      0.0038190	   0.000000    	 -0.7751324    	   1.664255    	   0.000000    	   0.000000    	  0.2613775    	  -1.060866    	  0.1277031    	  -1.405532    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533097    	 -0.2615444    	 -0.7994886    	  -1.277829    	  3.7571777E-04	  1.7589878E-04	      0.0144713	 -2.5250524E-04	 -2.5250526E-04	   0.000000    	   0.000000    	   0.000000    	      0.0151723	   834.0000    	   609.0000    	   73.00000    	   1.000000    	   2.000000    	
03/08/2006	  1.1327040E+08	  7.7089745E-04	 -0.1540770    	   0.000000    	 -0.2615444    	      0.0038189	   0.000000    	 -0.7478439    	   1.518268    	   0.000000    	   0.000000    	  0.2373458    	  -1.126490    	  0.1254230    	  -1.374169    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533061    	 -0.2615444    	 -0.8891439    	  -1.248746    	  2.9474984E-04	  1.1804110E-04	      0.0116151	 -2.0971110E-04	 -2.0971162E-04	   0.000000    	   0.000000    	   0.000000    	      0.0138126	   836.0000    	   604.0000    	   74.00000    	   1.000000    	   2.000000    	
10/08/2006	  1.1387520E+08	  7.7091616E-04	 -0.1540733    	   0.000000    	 -0.2615444    	      0.0038213	   0.000000    	 -0.7234361    	   1.402091    	   0.000000    	   0.000000    	  0.2175811    	  -1.171422    	  0.1241238    	  -1.345790    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1533024    	 -0.2615444    	 -0.9538407    	  -1.221666    	  3.1565130E-04	  1.1103301E-04	      0.0127031	 -1.9639533E-04	 -1.9639520E-04	   0.000000    	   0.000000    	   0.000000    	      0.0140073	   844.0000    	   596.0000    	   72.00000    	   1.000000    	   2.000000    	
17/08/2006	  1.1448000E+08	  7.7093477E-04	 -0.1540697    	   0.000000    	 -0.2615444    	      0.0038257	   0.000000    	 -0.6998655    	   1.296740    	   0.000000    	   0.000000    	  0.2008357    	  -1.212931    	  0.1220152    	  -1.319981    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532988    	 -0.2615444    	  -1.012096    	  -1.197966    	  4.4002443E-04	  2.1228438E-04	      0.0180674	 -1.3596001E-05	 -1.3642511E-05	   0.000000    	   0.000000    	   0.000000    	      0.0010335	   847.0000    	   587.0000    	   23.00000    	   1.000000    	   2.000000    	
24/08/2006	  1.1508480E+08	  7.7095327E-04	 -0.1540661    	   0.000000    	 -0.2615444    	      0.0038301	   0.000000    	 -0.7039700    	   1.427534    	   0.000000    	   0.000000    	  0.1976989    	  -1.066489    	  0.1280665    	  -1.309415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532951    	 -0.2615444    	 -0.8687905    	  -1.181348    	  5.0571946E-06	  2.4697196E-06	  2.0820108E-04	 -3.8053637E-06	 -3.8052195E-06	   0.000000    	   0.000000    	   0.000000    	  2.6655901E-04	   852.0000    	   579.0000    	   72.00000    	   1.000000    	   2.000000    	
31/08/2006	  1.1568960E+08	  7.7097165E-04	 -0.1540624    	   0.000000    	 -0.2615444    	      0.0038339	   0.000000    	 -0.7166967    	   1.632348    	   0.000000    	   0.000000    	  0.2237391    	 -0.8904904    	  0.1349371    	  -1.306415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532914    	 -0.2615444    	 -0.6667513    	  -1.171477    	  7.8574428E-05	  6.6793288E-05	      0.0032220	 -7.7110349E-05	 -7.7110345E-05	   0.000000    	   0.000000    	   0.000000    	      0.0047239	   856.0000    	   579.0000    	   33.00000    	   1.000000    	   2.000000    	
07/09/2006	  1.1629440E+08	  7.7098992E-04	 -0.1540587    	   0.000000    	 -0.2615444    	      0.0038360	   0.000000    	 -0.7678240    	   2.168309    	   0.000000    	   0.000000    	  0.4215970    	 -0.6134584    	  0.1470175    	  -1.329044    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532877    	 -0.2615444    	 -0.1918614    	  -1.182027    	      0.0020458	      0.0013581	      0.0814243	 -6.7666774E-04	 -6.7666786E-04	   0.000000    	   0.000000    	   0.000000    	      0.0312072	   858.0000    	   581.0000    	   100.0000    	   1.000000    	   2.000000    	
14/09/2006	  1.1689920E+08	  7.7100806E-04	 -0.1540550    	   0.000000    	 -0.2615444    	      0.0038376	   0.000000    	 -0.7511059    	   1.995264    	   0.000000    	   0.000000    	  0.3300458    	 -0.6798964    	  0.1410892    	  -1.324116    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532840    	 -0.2615444    	 -0.3498506    	  -1.183027    	  7.4217408E-05	  3.2036053E-05	      0.0029796	 -8.0591267E-06	 -8.1536604E-06	   0.000000    	   0.000000    	   0.000000    	  4.0865061E-04	   859.0000    	   583.0000    	   72.00000    	   1.000000    	   2.000000    	
21/09/2006	  1.1750400E+08	  7.7102607E-04	 -0.1540513    	   0.000000    	 -0.2615444    	      0.0038401	   0.000000    	 -0.7158563    	   1.684349    	   0.000000    	   0.000000    	  0.2238376    	 -0.8349925    	  0.1344975    	  -1.303222    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532803    	 -0.2615444    	 -0.6111550    	  -1.168725    	  4.2042767E-04	  1.9879558E-04	      0.0172683	 -6.1199555E-05	 -6.1960259E-05	   0.000000    	   0.000000    	   0.000000    	      0.0036786	   862.0000    	   581.0000    	   17.00000    	   1.000000    	   2.000000    	
28/09/2006	  1.1810880E+08	  7.7104396E-04	 -0.1540476    	   0.000000    	 -0.2615444    	      0.0038439	   0.000000    	 -0.6885575    	   1.479085    	   0.000000    	   0.000000    	  0.1908972    	 -0.9613014    	  0.1310345    	  -1.281089    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532765    	 -0.2615444    	 -0.7704042    	  -1.150055    	  1.0103947E-04	  7.6250691E-05	      0.0042360	 -1.0009033E-04	 -1.0008960E-04	   0.000000    	   0.000000    	   0.000000    	      0.0067670	   862.0000    	   577.0000    	   38.00000    	   1.000000    	   2.000000    	
05/10/2006	  1.1871360E+08	  7.7106171E-04	 -0.1540439    	   0.000000    	 -0.2615444    	      0.0038487	   0.000000    	 -0.6697418    	   1.365119    	   0.000000    	   0.000000    	  0.1718271    	  -1.020366    	  0.1292633    	  -1.262223    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532728    	 -0.2615444    	 -0.8485392    	  -1.132959    	  1.1084492E-04	  4.6571010E-05	      0.0047217	 -1.1378204E-05	 -1.1380908E-05	   0.000000    	   0.000000    	   0.000000    	  8.3369335E-04	   868.0000    	   574.0000    	   22.00000    	   1.000000    	   2.000000    	
12/10/2006	  1.1931840E+08	  7.7107933E-04	 -0.1540401    	   0.000000    	 -0.2615444    	      0.0038544	   0.000000    	 -0.6511507    	   1.264199    	   0.000000    	   0.000000    	  0.1572973    	  -1.071002    	  0.1278199    	  -1.243635    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532690    	 -0.2615444    	 -0.9137052    	  -1.115815    	  5.3797355E-05	  1.6714694E-05	      0.0023285	 -1.9618781E-05	 -1.9797808E-05	   0.000000    	   0.000000    	   0.000000    	      0.0015660	   871.0000    	   569.0000    	   23.00000    	   1.000000    	   2.000000    	
19/10/2006	  1.1992320E+08	  7.7109681E-04	 -0.1540363    	   0.000000    	 -0.2615444    	      0.0038607	   0.000000    	 -0.6647474    	   1.455751    	   0.000000    	   0.000000    	  0.2112518    	 -0.9337701    	  0.1334601    	  -1.236049    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532652    	 -0.2615444    	 -0.7225184    	  -1.102589    	  3.4600964E-05	  1.5975780E-05	      0.0014938	 -1.5686332E-05	 -1.5989521E-05	   0.000000    	   0.000000    	   0.000000    	      0.0010984	   871.0000    	   570.0000    	   33.00000    	   1.000000    	   2.000000    	
26/10/2006	  1.2052800E+08	  7.7111415E-04	 -0.1540325    	   0.000000    	 -0.2615444    	      0.0038678	   0.000000    	 -0.6639372    	   1.488884    	   0.000000    	   0.000000    	  0.2420846    	 -0.9174080    	  0.1354733    	  -1.224976    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532614    	 -0.2615444    	 -0.6753235    	  -1.089503    	  1.7151263E-04	  8.5264911E-05	      0.0074425	 -1.7001607E-04	 -1.7001084E-04	   0.000000    	   0.000000    	   0.000000    	      0.0114187	   873.0000    	   572.0000    	   71.00000    	   1.000000    	   2.000000    	
02/11/2006	  1.2113280E+08	  7.7113135E-04	 -0.1540288    	   0.000000    	 -0.2615444    	      0.0038750	   0.000000    	 -0.7198752    	   2.062574    	   0.000000    	   0.000000    	  0.5364281    	 -0.6670781    	  0.1543560    	  -1.238429    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532576    	 -0.2615444    	 -0.1306500    	  -1.084073    	      0.0223077	      0.0180185	  0.9397178    	     -0.0216508	     -0.0216508	   0.000000    	   0.000000    	   0.000000    	   1.049699    	   869.0000    	   573.0000    	   100.0000    	   1.000000    	   2.000000    	
09/11/2006	  1.2173760E+08	  7.7114841E-04	 -0.1540250    	   0.000000    	 -0.2615444    	      0.0038824	   0.000000    	 -0.7225510    	   2.049252    	   0.000000    	   0.000000    	  0.4748198    	 -0.6400720    	  0.1583605    	  -1.239605    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532538    	 -0.2615444    	 -0.1652522    	  -1.081245    	  4.1052345E-04	  2.3995956E-04	      0.0172654	 -2.0701853E-04	 -2.0700388E-04	   0.000000    	   0.000000    	   0.000000    	      0.0101014	   870.0000    	   574.0000    	   100.0000    	   1.000000    	   2.000000    	
16/11/2006	  1.2234240E+08	  7.7116531E-04	 -0.1540211    	   0.000000    	 -0.2615444    	      0.0038903	   0.000000    	 -0.6874745    	   1.721615    	   0.000000    	   0.000000    	  0.2839658    	 -0.7343314    	  0.1510435    	  -1.224866    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532500    	 -0.2615444    	 -0.4503655    	  -1.073822    	  8.1730384E-04	  5.0213849E-04	      0.0351090	 -2.2041040E-04	 -2.2042950E-04	   0.000000    	   0.000000    	   0.000000    	      0.0128036	   872.0000    	   575.0000    	   100.0000    	   1.000000    	   2.000000    	
23/11/2006	  1.2294720E+08	  7.7118207E-04	 -0.1540173    	   0.000000    	 -0.2615444    	      0.0038982	   0.000000    	 -0.6960562    	   1.843723    	   0.000000    	   0.000000    	  0.3111432    	 -0.6451772    	  0.1548294    	  -1.225710    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1532461    	 -0.2615444    	 -0.3340340    	  -1.070881    	  2.9451835E-04	  1.6059902E-04	      0.0126006	 -7.1828868E-05	 -7.1891515E-05	   0.000000    	   0.000000    	   0.000000    	      0.0038993	   873.0000    	   575.0000    	   32.00000    	   1.000000    	   2.000000    	
