Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Dénoy_Pompage  	Désaturation   	Débordement    	Recharge_nappe 	Évaporat_nappe 	Exces_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Abs_Déb_Résid  	Déb_Résid_Maxi 	%_Non_Converg  	d_BilQ_Global  	d_BilQ<->QFixé 	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas 	%_Non_CV_Gl_Pas	Nombre_Désatur 	Nombre_Suintem 	Nombre_Itérat  	
18/07/2001 00:00	   2391.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
19/07/2001 00:00	   2392.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
20/07/2001 00:00	   2393.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
21/07/2001 00:00	   2394.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
22/07/2001 00:00	   2395.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
23/07/2001 00:00	   2396.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
24/07/2001 00:00	   2397.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
25/07/2001 00:00	   2398.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
26/07/2001 00:00	   2399.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
27/07/2001 00:00	   2400.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
28/07/2001 00:00	   2401.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
29/07/2001 00:00	   2402.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
30/07/2001 00:00	   2403.000    	   14858.05    	  -25444.45    	   0.000000    	  -10225.64    	   0.000000    	   0.000000    	  -87692.37    	   262983.1    	   0.000000    	   0.000000    	   2247.721    	  -27519.36    	   94106.57    	  -273856.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10586.39    	  -10225.64    	  -25271.64    	  -179750.3    	  4.2355034E-05	  1.1335374E-06	  1.0662883E-08	 -1.0074640E-05	 -1.0081567E-05	   0.000000    	   0.000000    	   0.000000    	  3.6813268E-09	   1.000000    	   9.000000    	   47.00000    	
31/07/2001 00:00	   2404.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	     -0.0018785	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
01/08/2001 00:00	   2405.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
02/08/2001 00:00	   2406.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
03/08/2001 00:00	   2407.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
04/08/2001 00:00	   2408.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
05/08/2001 00:00	   2409.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
06/08/2001 00:00	   2410.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
07/08/2001 00:00	   2411.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
08/08/2001 00:00	   2412.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
09/08/2001 00:00	   2413.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
10/08/2001 00:00	   2414.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
11/08/2001 00:00	   2415.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
12/08/2001 00:00	   2416.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
13/08/2001 00:00	   2417.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
14/08/2001 00:00	   2418.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
15/08/2001 00:00	   2419.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
16/08/2001 00:00	   2420.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
17/08/2001 00:00	   2421.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
18/08/2001 00:00	   2422.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
19/08/2001 00:00	   2423.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
20/08/2001 00:00	   2424.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
21/08/2001 00:00	   2425.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
22/08/2001 00:00	   2426.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
23/08/2001 00:00	   2427.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
24/08/2001 00:00	   2428.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
25/08/2001 00:00	   2429.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
26/08/2001 00:00	   2430.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
27/08/2001 00:00	   2431.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
28/08/2001 00:00	   2432.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
29/08/2001 00:00	   2433.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
30/08/2001 00:00	   2434.000    	   18984.21    	  -16055.68    	   0.000000    	  -9724.622    	   0.000000    	   0.000000    	  -78333.05    	   194663.2    	   0.000000    	   0.000000    	   0.000000    	  -46647.68    	   100279.1    	  -256460.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2928.529    	  -9724.622    	  -46647.68    	  -156181.8    	  9.7948987E-05	  1.4474214E-06	  2.7164723E-08	 -6.0668186E-05	 -6.0618186E-05	   0.000000    	   0.000000    	   0.000000    	  2.3636428E-08	   1.000000    	   9.000000    	   46.00000    	
