Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date           	Date           	Charge         	Charge         	Charge         	Débit          	Débit          	Débit          	Débit_Rivi     	Débit_Rivi     	Rabattem       	Rabattem       	Rabattem       	
hallue         	hallue         	X19_Y38        	X20_Y42        	X18_Y33        	X19_Y38        	X20_Y42        	X18_Y33        	X24_Y48        	X22_Y40        	X19_Y38        	X20_Y42        	X18_Y33        	
 <Date>        	 <Date>        	h_aqu_con      	h_agri         	h_aep          	q_con          	q_agri         	q_aep          	q_riv_con      	q_riv          	r_con          	r_agri         	r_aep          	
18/11/2001 00:00	   2514.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
19/11/2001 00:00	   2515.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
20/11/2001 00:00	   2516.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
21/11/2001 00:00	   2517.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
22/11/2001 00:00	   2518.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
23/11/2001 00:00	   2519.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
24/11/2001 00:00	   2520.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
25/11/2001 00:00	   2521.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
26/11/2001 00:00	   2522.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
27/11/2001 00:00	   2523.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
28/11/2001 00:00	   2524.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
29/11/2001 00:00	   2525.000    	   39.58365    	   34.99319    	   48.52438    	 -3.9979128E-07	  -5549.837    	  -1548.397    	   1.552884    	   1.579910    	  0.9058353    	 -0.1580435    	  0.7820653    	
30/11/2001 00:00	   2526.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
01/12/2001 00:00	   2527.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
02/12/2001 00:00	   2528.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
03/12/2001 00:00	   2529.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
04/12/2001 00:00	   2530.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
05/12/2001 00:00	   2531.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
06/12/2001 00:00	   2532.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
07/12/2001 00:00	   2533.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
08/12/2001 00:00	   2534.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
09/12/2001 00:00	   2535.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
10/12/2001 00:00	   2536.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
11/12/2001 00:00	   2537.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
12/12/2001 00:00	   2538.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
13/12/2001 00:00	   2539.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
14/12/2001 00:00	   2540.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
15/12/2001 00:00	   2541.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
16/12/2001 00:00	   2542.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
17/12/2001 00:00	   2543.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
18/12/2001 00:00	   2544.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
19/12/2001 00:00	   2545.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
20/12/2001 00:00	   2546.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
21/12/2001 00:00	   2547.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
22/12/2001 00:00	   2548.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
23/12/2001 00:00	   2549.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
24/12/2001 00:00	   2550.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
25/12/2001 00:00	   2551.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
26/12/2001 00:00	   2552.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
27/12/2001 00:00	   2553.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
28/12/2001 00:00	   2554.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
29/12/2001 00:00	   2555.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
30/12/2001 00:00	   2556.000    	   39.39212    	   34.99293    	   48.06466    	  7.1757067E-06	  -5108.801    	  -1549.172    	   1.442677    	   1.483028    	  0.7143134    	 -0.1582969    	  0.3223525    	
31/12/2001 00:00	   2557.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
01/01/2002 00:00	   2558.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
02/01/2002 00:00	   2559.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
03/01/2002 00:00	   2560.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
04/01/2002 00:00	   2561.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
05/01/2002 00:00	   2562.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
06/01/2002 00:00	   2563.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
07/01/2002 00:00	   2564.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
08/01/2002 00:00	   2565.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
09/01/2002 00:00	   2566.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
10/01/2002 00:00	   2567.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
11/01/2002 00:00	   2568.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
12/01/2002 00:00	   2569.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
13/01/2002 00:00	   2570.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
14/01/2002 00:00	   2571.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
15/01/2002 00:00	   2572.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
16/01/2002 00:00	   2573.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
17/01/2002 00:00	   2574.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
18/01/2002 00:00	   2575.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
19/01/2002 00:00	   2576.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
20/01/2002 00:00	   2577.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
21/01/2002 00:00	   2578.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
22/01/2002 00:00	   2579.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
23/01/2002 00:00	   2580.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
24/01/2002 00:00	   2581.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
25/01/2002 00:00	   2582.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
26/01/2002 00:00	   2583.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
27/01/2002 00:00	   2584.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
28/01/2002 00:00	   2585.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
29/01/2002 00:00	   2586.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
30/01/2002 00:00	   2587.000    	   39.40538    	   35.00210    	   47.99317    	  9.7113016E-07	  -5296.482    	  -1549.946    	   1.683219    	   1.683051    	  0.7275725    	 -0.1491312    	  0.2508635    	
31/01/2002 00:00	   2588.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
01/02/2002 00:00	   2589.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
02/02/2002 00:00	   2590.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
03/02/2002 00:00	   2591.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
04/02/2002 00:00	   2592.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
05/02/2002 00:00	   2593.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
06/02/2002 00:00	   2594.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
07/02/2002 00:00	   2595.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
08/02/2002 00:00	   2596.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
09/02/2002 00:00	   2597.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
10/02/2002 00:00	   2598.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
11/02/2002 00:00	   2599.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
12/02/2002 00:00	   2600.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
13/02/2002 00:00	   2601.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
14/02/2002 00:00	   2602.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
15/02/2002 00:00	   2603.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
16/02/2002 00:00	   2604.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
17/02/2002 00:00	   2605.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
18/02/2002 00:00	   2606.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
19/02/2002 00:00	   2607.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
20/02/2002 00:00	   2608.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
21/02/2002 00:00	   2609.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
22/02/2002 00:00	   2610.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
23/02/2002 00:00	   2611.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
24/02/2002 00:00	   2612.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
25/02/2002 00:00	   2613.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
26/02/2002 00:00	   2614.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
27/02/2002 00:00	   2615.000    	   39.48178    	   35.00806    	   48.04534    	 -1.2705912E-08	  -5570.601    	  -1550.721    	   1.879080    	   1.850191    	  0.8039746    	 -0.1431672    	  0.3030287    	
28/02/2002 00:00	   2616.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
01/03/2002 00:00	   2617.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
02/03/2002 00:00	   2618.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
03/03/2002 00:00	   2619.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
04/03/2002 00:00	   2620.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
05/03/2002 00:00	   2621.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
06/03/2002 00:00	   2622.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
07/03/2002 00:00	   2623.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
08/03/2002 00:00	   2624.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
09/03/2002 00:00	   2625.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
10/03/2002 00:00	   2626.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
11/03/2002 00:00	   2627.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
12/03/2002 00:00	   2628.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
13/03/2002 00:00	   2629.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
14/03/2002 00:00	   2630.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
15/03/2002 00:00	   2631.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
16/03/2002 00:00	   2632.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
17/03/2002 00:00	   2633.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
18/03/2002 00:00	   2634.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
19/03/2002 00:00	   2635.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
20/03/2002 00:00	   2636.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
21/03/2002 00:00	   2637.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
22/03/2002 00:00	   2638.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
23/03/2002 00:00	   2639.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
24/03/2002 00:00	   2640.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
25/03/2002 00:00	   2641.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
26/03/2002 00:00	   2642.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
27/03/2002 00:00	   2643.000    	   39.73283    	   35.02156    	   48.49161    	  4.5366514E-08	  -6367.180    	  -1551.497    	   2.628171    	   2.502430    	   1.055017    	 -0.1296717    	  0.7493011    	
