Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date (Flux)    	Date (Flux)    	Température    	Fl_Pluie       	Fl_ETP         	Fl_ETR         	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissell.      	Infiltrat.     	Défic_Évapotra 	Déficit_Sol    	Défi_Sol_2     	Réser_Interm.  	Cum_Pluie      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infilt     	Cum_Défic_Evap 	
06/08/2006 00:00	   4236.000    	   0.000000    	      0.0030205	   2.699569    	  0.7210357    	      0.0210511	   0.000000    	   0.000000    	   0.000000    	      0.0054023	  0.1572324    	  0.6999846    	   125.1090    	   4.508807    	   18.72587    	   8356.875    	   8068.431    	   6186.519    	   6631.890    	   0.000000    	   0.000000    	   243.9527    	   1591.924    	  -445.3715    	
07/08/2006 00:00	   4237.000    	   0.000000    	   2.615750    	   1.484898    	  0.7210357    	   1.484898    	   0.000000    	   0.000000    	   0.000000    	      0.0053088	  0.1558787    	 -0.7638619    	   124.0434    	   4.443790    	   18.56493    	   8359.491    	   8069.916    	   6187.240    	   6633.375    	   0.000000    	   0.000000    	   243.9580    	   1592.080    	  -446.1353    	
08/08/2006 00:00	   4238.000    	   0.000000    	   0.000000    	   4.687594    	  0.7210357    	   1.100858    	   0.000000    	   0.000000    	   0.000000    	      0.0052168	  0.1545370    	 -0.3798221    	   125.1090    	   4.479060    	   18.40517    	   8359.491    	   8074.604    	   6187.961    	   6634.476    	   0.000000    	   0.000000    	   243.9632    	   1592.235    	  -446.5151    	
09/08/2006 00:00	   4239.000    	   0.000000    	  0.1151025    	   1.667745    	  0.7210357    	  0.1264225    	   0.000000    	   0.000000    	   0.000000    	      0.0051265	  0.1532062    	  0.5946132    	   125.1090    	   4.490380    	   18.24684    	   8359.606    	   8076.272    	   6188.682    	   6634.602    	   0.000000    	   0.000000    	   243.9683    	   1592.388    	  -445.9205    	
10/08/2006 00:00	   4240.000    	   0.000000    	   4.585545    	   3.993959    	  0.7210357    	   3.957985    	   0.000000    	   0.000000    	   0.000000    	      0.0050378	  0.1518879    	  -3.236949    	   124.5166    	   4.455296    	   18.09005    	   8364.192    	   8080.265    	   6189.403    	   6638.560    	   0.000000    	   0.000000    	   243.9734    	   1592.540    	  -449.1575    	
11/08/2006 00:00	   4241.000    	   0.000000    	   4.597303    	   2.696548    	  0.7210357    	   2.696548    	   0.000000    	   0.000000    	   0.000000    	      0.0049508	  0.1505838    	  -1.975512    	   122.7208    	   4.350991    	   17.93517    	   8368.789    	   8082.962    	   6190.124    	   6641.257    	   0.000000    	   0.000000    	   243.9783    	   1592.690    	  -451.1330    	
12/08/2006 00:00	   4242.000    	   0.000000    	   23.92729    	   2.835922    	  0.7210357    	   2.835922    	   0.000000    	   0.000000    	   0.000000    	      0.0048841	  0.1495342    	  -2.114887    	   102.8485    	   3.193721    	   17.84258    	   8392.716    	   8085.798    	   6190.845    	   6644.093    	   0.000000    	   0.000000    	   243.9832    	   1592.840    	  -453.2479    	
13/08/2006 00:00	   4243.000    	   0.000000    	   24.67109    	  0.7892125    	  0.7210357    	  0.7892125    	   0.000000    	   0.000000    	   0.000000    	      0.0049063	  0.1496413    	     -0.0681768	   80.37562    	   2.078699    	   17.98196    	   8417.387    	   8086.587    	   6191.566    	   6644.882    	   0.000000    	   0.000000    	   243.9881    	   1592.990    	  -453.3161    	
14/08/2006 00:00	   4244.000    	   0.000000    	   2.774542    	   1.173786    	  0.7210357    	   1.173786    	   0.000000    	   0.000000    	   0.000000    	      0.0049215	  0.1496202    	 -0.4527507    	   78.86667    	   2.016915    	   17.85744    	   8420.162    	   8087.761    	   6192.287    	   6646.056    	   0.000000    	   0.000000    	   243.9930    	   1593.139    	  -453.7688    	
15/08/2006 00:00	   4245.000    	   0.000000    	   3.022869    	   3.235922    	  0.7210357    	   3.232831    	   0.000000    	   0.000000    	   0.000000    	      0.0048465	  0.1484520    	  -2.511795    	   79.06235    	   2.031192    	   17.70414    	   8423.185    	   8090.997    	   6193.008    	   6649.289    	   0.000000    	   0.000000    	   243.9979    	   1593.288    	  -456.2806    	
16/08/2006 00:00	   4246.000    	   0.000000    	  0.6120820    	   2.115102    	  0.7210357    	   2.098361    	   0.000000    	   0.000000    	   0.000000    	      0.0047629	  0.1471767    	  -1.377325    	   80.47627    	   2.103555    	   17.55220    	   8423.797    	   8093.112    	   6193.729    	   6651.387    	   0.000000    	   0.000000    	   244.0026    	   1593.435    	  -457.6579    	
17/08/2006 00:00	   4247.000    	   0.000000    	   4.719741    	   2.155663    	  0.7210357    	   2.155663    	   0.000000    	   0.000000    	   0.000000    	      0.0046954	  0.1460954    	  -1.434628    	   78.05620    	   2.006200    	   17.44807    	   8428.517    	   8095.268    	   6194.450    	   6653.543    	   0.000000    	   0.000000    	   244.0073    	   1593.581    	  -459.0926    	
18/08/2006 00:00	   4248.000    	   0.000000    	  0.1969795    	   3.810356    	  0.7210357    	   3.767178    	   0.000000    	   0.000000    	   0.000000    	      0.0046291	  0.1450233    	  -3.046142    	   81.44639    	   2.186214    	   17.29841    	   8428.714    	   8099.078    	   6195.171    	   6657.310    	   0.000000    	   0.000000    	   244.0119    	   1593.726    	  -462.1387    	
19/08/2006 00:00	   4249.000    	   0.000000    	   8.510464    	   2.086300    	  0.7210357    	   2.086300    	   0.000000    	   0.000000    	   0.000000    	      0.0045877	  0.1442555    	  -1.365264    	   75.39849    	   1.931822    	   17.27145    	   8437.224    	   8101.164    	   6195.892    	   6659.396    	   0.000000    	   0.000000    	   244.0165    	   1593.870    	  -463.5040    	
20/08/2006 00:00	   4250.000    	   0.000000    	   3.495254    	   2.393959    	  0.7210357    	   2.393959    	   0.000000    	   0.000000    	   0.000000    	      0.0045546	  0.1435801    	  -1.672923    	   74.35890    	   1.892218    	   17.14541    	   8440.719    	   8103.558    	   6196.613    	   6661.790    	   0.000000    	   0.000000    	   244.0211    	   1594.014    	  -465.1769    	
21/08/2006 00:00	   4251.000    	   0.000000    	   6.041640    	   2.138943    	  0.7210357    	   2.138943    	   0.000000    	   0.000000    	   0.000000    	      0.0045114	  0.1427724    	  -1.417907    	   70.68155    	   1.753058    	   17.08432    	   8446.761    	   8105.697    	   6197.334    	   6663.929    	   0.000000    	   0.000000    	   244.0256    	   1594.156    	  -466.5948    	
22/08/2006 00:00	   4252.000    	   0.000000    	      0.0969795	   2.841963    	  0.7210357    	   2.817784    	   0.000000    	   0.000000    	   0.000000    	      0.0044618	  0.1418847    	  -2.096748    	   73.26127    	   1.894143    	   16.93797    	   8446.858    	   8108.539    	   6198.055    	   6666.747    	   0.000000    	   0.000000    	   244.0301    	   1594.298    	  -468.6915    	
23/08/2006 00:00	   4253.000    	   0.000000    	   6.375405    	   1.794930    	  0.7210357    	   1.794930    	   0.000000    	   0.000000    	   0.000000    	      0.0044188	  0.1410667    	  -1.073894    	   68.94509    	   1.731498    	   16.89414    	   8453.233    	   8110.334    	   6198.776    	   6668.542    	   0.000000    	   0.000000    	   244.0345    	   1594.439    	  -469.7654    	
24/08/2006 00:00	   4254.000    	   0.000000    	   20.85771    	   1.290939    	  0.7210357    	   1.290939    	   0.000000    	   0.000000    	   0.000000    	      0.0045758	  0.1424683    	 -0.5699028    	   50.52438    	   1.150723    	   17.31238    	   8474.091    	   8111.625    	   6199.497    	   6669.833    	   0.000000    	   0.000000    	   244.0391    	   1594.582    	  -470.3353    	
25/08/2006 00:00	   4255.000    	   0.000000    	   6.020496    	   1.928803    	  0.7210357    	   1.928803    	   0.000000    	   0.000000    	   0.000000    	      0.0047603	  0.1440029    	  -1.207767    	   46.66904    	   1.054464    	   17.30371    	   8480.112    	   8113.554    	   6200.219    	   6671.762    	   0.000000    	   0.000000    	   244.0438    	   1594.726    	  -471.5431    	
26/08/2006 00:00	   4256.000    	   0.000000    	   4.121467    	  0.9969795    	  0.7210357    	  0.9969795    	   0.000000    	   0.000000    	   0.000000    	      0.0047792	  0.1437550    	 -0.2759438    	   43.72589    	  0.9850690    	   17.26712    	   8484.233    	   8114.551    	   6200.940    	   6672.759    	   0.000000    	   0.000000    	   244.0486    	   1594.870    	  -471.8190    	
27/08/2006 00:00	   4257.000    	   0.000000    	   2.710787    	   2.963107    	  0.7210357    	   2.962118    	   0.000000    	   0.000000    	   0.000000    	      0.0047441	  0.1429684    	  -2.241083    	   43.95825    	   1.005673    	   17.12104    	   8486.944    	   8117.514    	   6201.661    	   6675.721    	   0.000000    	   0.000000    	   244.0533    	   1595.013    	  -474.0601    	
28/08/2006 00:00	   4258.000    	   0.000000    	   14.37077    	   1.560086    	  0.7210357    	   1.560086    	   0.000000    	   0.000000    	   0.000000    	      0.0048736	  0.1436879    	 -0.8390506    	   31.88900    	  0.7583309    	   17.46656    	   8501.315    	   8119.074    	   6202.382    	   6677.281    	   0.000000    	   0.000000    	   244.0582    	   1595.156    	  -474.8992    	
29/08/2006 00:00	   4259.000    	   0.000000    	   13.96030    	   1.325782    	  0.7210357    	   1.325782    	   0.000000    	   0.000000    	   0.000000    	      0.0052641	  0.1465454    	 -0.6047464    	   19.99622    	  0.5678475    	   17.86602    	   8515.275    	   8120.400    	   6203.103    	   6678.607    	   0.000000    	   0.000000    	   244.0635    	   1595.303    	  -475.5039    	
30/08/2006 00:00	   4260.000    	   0.000000    	  0.1969795    	   2.696980    	  0.7210357    	   2.694289    	   0.000000    	   0.000000    	   0.000000    	      0.0054401	  0.1474408    	  -1.973254    	   22.34790    	  0.7134852    	   17.71314    	   8515.472    	   8123.097    	   6203.824    	   6681.301    	   0.000000    	   0.000000    	   244.0689    	   1595.450    	  -477.4772    	
31/08/2006 00:00	   4261.000    	   0.000000    	   0.000000    	   2.600000    	   2.595768    	   2.595768    	   0.000000    	   0.000000    	   0.000000    	      0.0053474	  0.1461781    	   0.000000    	   24.79364    	  0.8635146    	   17.56161    	   8515.472    	   8125.697    	   6206.419    	   6683.897    	   0.000000    	   0.000000    	   244.0743    	   1595.596    	  -477.4772    	
01/09/2006 00:00	   4262.000    	   0.000000    	   0.000000    	   2.196980    	   2.595768    	   2.192052    	   0.000000    	   0.000000    	   0.000000    	      0.0052564	  0.1449267    	  0.4037166    	   26.86019    	  0.9890076    	   17.41143    	   8515.472    	   8127.894    	   6209.015    	   6686.089    	   0.000000    	   0.000000    	   244.0795    	   1595.741    	  -477.0735    	
02/09/2006 00:00	   4263.000    	   0.000000    	   0.000000    	   1.196980    	   2.595768    	   1.193709    	   0.000000    	   0.000000    	   0.000000    	      0.0051669	  0.1436864    	   1.402060    	   27.98608    	   1.056826    	   17.26257    	   8515.472    	   8129.091    	   6211.611    	   6687.282    	   0.000000    	   0.000000    	   244.0847    	   1595.885    	  -475.6714    	
03/09/2006 00:00	   4264.000    	   0.000000    	  0.8483279    	   3.169795    	   2.595768    	   3.162037    	   0.000000    	   0.000000    	   0.000000    	      0.0050790	  0.1424575    	 -0.5662691    	   30.16796    	   1.188784    	   17.11516    	   8516.320    	   8132.261    	   6214.207    	   6690.444    	   0.000000    	   0.000000    	   244.0898    	   1596.028    	  -476.2377    	
04/09/2006 00:00	   4265.000    	   0.000000    	      0.0969795	   4.055987    	   2.595768    	   4.037680    	   0.000000    	   0.000000    	   0.000000    	      0.0049927	  0.1412396    	  -1.441911    	   33.88242    	   1.415029    	   16.96893    	   8516.417    	   8136.317    	   6216.803    	   6694.482    	   0.000000    	   0.000000    	   244.0948    	   1596.169    	  -477.6796    	
05/09/2006 00:00	   4266.000    	   0.000000    	      0.0030205	   3.858684    	   2.595768    	   3.834733    	   0.000000    	   0.000000    	   0.000000    	      0.0049078	  0.1400319    	  -1.238965    	   37.50324    	   1.625922    	   16.82399    	   8516.420    	   8140.175    	   6219.398    	   6698.317    	   0.000000    	   0.000000    	   244.0997    	   1596.309    	  -478.9185    	
06/09/2006 00:00	   4267.000    	   0.000000    	   0.000000    	   4.110680    	   2.595768    	   4.077889    	   0.000000    	   0.000000    	   0.000000    	      0.0048244	  0.1388348    	  -1.482121    	   41.36634    	   1.840705    	   16.68033    	   8516.420    	   8144.286    	   6221.994    	   6702.395    	   0.000000    	   0.000000    	   244.1045    	   1596.448    	  -480.4007    	
07/09/2006 00:00	   4268.000    	   0.000000    	      0.0969795	   2.907659    	   2.595768    	   2.880213    	   0.000000    	   0.000000    	   0.000000    	      0.0047425	  0.1376484    	 -0.2844451    	   44.00658    	   1.983701    	   16.53794    	   8516.517    	   8147.194    	   6224.590    	   6705.275    	   0.000000    	   0.000000    	   244.1092    	   1596.585    	  -480.6851    	
08/09/2006 00:00	   4269.000    	   0.000000    	   0.000000    	   2.963107    	   2.595768    	   2.930033    	   0.000000    	   0.000000    	   0.000000    	      0.0046619	  0.1364724    	 -0.3342650    	   46.79191    	   2.128406    	   16.39681    	   8516.517    	   8150.157    	   6227.186    	   6708.205    	   0.000000    	   0.000000    	   244.1139    	   1596.722    	  -481.0194    	
09/09/2006 00:00	   4270.000    	   0.000000    	   0.000000    	   3.884466    	   2.595768    	   3.833383    	   0.000000    	   0.000000    	   0.000000    	      0.0045828	  0.1353068    	  -1.237615    	   50.44121    	   2.312490    	   16.25692    	   8516.517    	   8154.041    	   6229.781    	   6712.038    	   0.000000    	   0.000000    	   244.1185    	   1596.857    	  -482.2570    	
10/09/2006 00:00	   4271.000    	   0.000000    	   0.000000    	   3.596548    	   2.595768    	   3.541585    	   0.000000    	   0.000000    	   0.000000    	      0.0045050	  0.1341515    	 -0.9458170    	   53.81996    	   2.475327    	   16.11826    	   8516.517    	   8157.638    	   6232.377    	   6715.580    	   0.000000    	   0.000000    	   244.1230    	   1596.991    	  -483.2028    	
11/09/2006 00:00	   4272.000    	   0.000000    	   0.000000    	   4.509061    	   2.595768    	   4.431339    	   0.000000    	   0.000000    	   0.000000    	      0.0044286	  0.1330064    	  -1.835571    	   58.06170    	   2.664918    	   15.98083    	   8516.517    	   8162.147    	   6234.973    	   6720.011    	   0.000000    	   0.000000    	   244.1274    	   1597.124    	  -485.0384    	
12/09/2006 00:00	   4273.000    	   0.000000    	   1.260734    	   3.152211    	   2.595768    	   3.114386    	   0.000000    	   0.000000    	   0.000000    	      0.0043535	  0.1318713    	 -0.5186175    	   59.83560    	   2.744676    	   15.84460    	   8517.778    	   8165.299    	   6237.569    	   6723.126    	   0.000000    	   0.000000    	   244.1318    	   1597.256    	  -485.5570    	
13/09/2006 00:00	   4274.000    	   0.000000    	   0.000000    	   2.719849    	   2.595768    	   2.663043    	   0.000000    	   0.000000    	   0.000000    	      0.0042797	  0.1307463    	     -0.0672747	   62.39061    	   2.852703    	   15.70957    	   8517.778    	   8168.019    	   6240.164    	   6725.789    	   0.000000    	   0.000000    	   244.1360    	   1597.387    	  -485.6243    	
14/09/2006 00:00	   4275.000    	   0.000000    	   7.717044    	   2.144984    	   2.595768    	   2.144984    	   0.000000    	   0.000000    	   0.000000    	      0.0042340	  0.1298655    	  0.4507845    	   57.14132    	   2.589685    	   15.63522    	   8525.495    	   8170.164    	   6242.760    	   6727.934    	   0.000000    	   0.000000    	   244.1403    	   1597.517    	  -485.1735    	
15/09/2006 00:00	   4276.000    	   0.000000    	   0.000000    	   1.969148    	   2.595768    	   1.933022    	   0.000000    	   0.000000    	   0.000000    	      0.0041889	  0.1289917    	  0.6627461    	   58.99180    	   2.672221    	   15.50204    	   8525.495    	   8172.133    	   6245.356    	   6729.867    	   0.000000    	   0.000000    	   244.1445    	   1597.646    	  -484.5107    	
16/09/2006 00:00	   4277.000    	   0.000000    	   0.000000    	   3.141963    	   2.595768    	   3.079763    	   0.000000    	   0.000000    	   0.000000    	      0.0041180	  0.1278921    	 -0.4839944    	   61.94488    	   2.798910    	   15.37003    	   8525.495    	   8175.275    	   6247.952    	   6732.946    	   0.000000    	   0.000000    	   244.1486    	   1597.774    	  -484.9947    	
17/09/2006 00:00	   4278.000    	   0.000000    	      0.0060410	   2.555663    	   2.595768    	   2.499366    	   0.000000    	   0.000000    	   0.000000    	      0.0040483	  0.1268021    	      0.0964028	   64.33700    	   2.900109    	   15.23918    	   8525.501    	   8177.831    	   6250.548    	   6735.446    	   0.000000    	   0.000000    	   244.1526    	   1597.900    	  -484.8983    	
18/09/2006 00:00	   4279.000    	   0.000000    	  0.1030205    	   3.141963    	   2.595768    	   3.071640    	   0.000000    	   0.000000    	   0.000000    	      0.0039798	  0.1257216    	 -0.4758717    	   67.19310    	   3.012634    	   15.10948    	   8525.604    	   8180.972    	   6253.143    	   6738.517    	   0.000000    	   0.000000    	   244.1566    	   1598.026    	  -485.3742    	
19/09/2006 00:00	   4280.000    	   0.000000    	   1.115102    	   2.716828    	   2.595768    	   2.676536    	   0.000000    	   0.000000    	   0.000000    	      0.0039125	  0.1246507    	     -0.0807677	   68.69590    	   3.071263    	   14.98091    	   8526.719    	   8183.689    	   6255.739    	   6741.194    	   0.000000    	   0.000000    	   244.1605    	   1598.151    	  -485.4550    	
20/09/2006 00:00	   4281.000    	   0.000000    	   0.000000    	   3.400000    	   2.595768    	   3.313143    	   0.000000    	   0.000000    	   0.000000    	      0.0038464	  0.1235892    	 -0.7173742    	   71.89417    	   3.186131    	   14.85348    	   8526.719    	   8187.089    	   6258.335    	   6744.507    	   0.000000    	   0.000000    	   244.1644    	   1598.274    	  -486.1723    	
21/09/2006 00:00	   4282.000    	   0.000000    	      0.0969795	   4.638943    	   2.595768    	   4.511863    	   0.000000    	   0.000000    	   0.000000    	      0.0037814	  0.1225369    	  -1.916094    	   76.16419    	   3.331003    	   14.72716    	   8526.816    	   8191.728    	   6260.931    	   6749.019    	   0.000000    	   0.000000    	   244.1682    	   1598.397    	  -488.0884    	
22/09/2006 00:00	   4283.000    	   0.000000    	  0.3772384    	   1.406041    	   2.595768    	   1.374358    	   0.000000    	   0.000000    	   0.000000    	      0.0037175	  0.1214939    	   1.221410    	   77.12869    	   3.363614    	   14.60195    	   8527.193    	   8193.134    	   6263.526    	   6750.393    	   0.000000    	   0.000000    	   244.1719    	   1598.518    	  -486.8670    	
23/09/2006 00:00	   4284.000    	   0.000000    	   8.209385    	   2.010680    	   2.595768    	   2.010680    	   0.000000    	   0.000000    	   0.000000    	      0.0036709	  0.1206110    	  0.5850887    	   71.28490    	   3.047151    	   14.51611    	   8535.403    	   8195.145    	   6266.122    	   6752.404    	   0.000000    	   0.000000    	   244.1755    	   1598.639    	  -486.2819    	
24/09/2006 00:00	   4285.000    	   0.000000    	   6.619525    	   1.116721    	   2.595768    	   1.116721    	   0.000000    	   0.000000    	   0.000000    	      0.0036455	  0.1199234    	   1.479048    	   66.09482    	   2.782230    	   14.44035    	   8542.022    	   8196.262    	   6268.718    	   6753.521    	   0.000000    	   0.000000    	   244.1792    	   1598.759    	  -484.8029    	
25/09/2006 00:00	   4286.000    	   0.000000    	   2.521143    	   1.299569    	   2.595768    	   1.299569    	   0.000000    	   0.000000    	   0.000000    	      0.0036095	  0.1191387    	   1.296200    	   64.94088    	   2.726769    	   14.32978    	   8544.543    	   8197.561    	   6271.314    	   6754.820    	   0.000000    	   0.000000    	   244.1828    	   1598.878    	  -483.5067    	
26/09/2006 00:00	   4287.000    	   0.000000    	  0.1969795    	   2.952643    	   2.595768    	   2.894768    	   0.000000    	   0.000000    	   0.000000    	      0.0035537	  0.1181733    	 -0.2989993    	   67.52697    	   2.838473    	   14.20805    	   8544.740    	   8200.514    	   6273.909    	   6757.715    	   0.000000    	   0.000000    	   244.1864    	   1598.996    	  -483.8057    	
27/09/2006 00:00	   4288.000    	   0.000000    	   0.000000    	   1.557066    	   2.595768    	   1.522850    	   0.000000    	   0.000000    	   0.000000    	      0.0034938	  0.1171686    	   1.072919    	   68.98954    	   2.898756    	   14.08739    	   8544.740    	   8202.071    	   6276.505    	   6759.238    	   0.000000    	   0.000000    	   244.1898    	   1599.113    	  -482.7328    	
28/09/2006 00:00	   4289.000    	   0.000000    	   0.000000    	   2.235922    	   2.595768    	   2.184376    	   0.000000    	   0.000000    	   0.000000    	      0.0034349	  0.1161726    	  0.4113927    	   71.09018    	   2.982484    	   13.96778    	   8544.740    	   8204.307    	   6279.101    	   6761.422    	   0.000000    	   0.000000    	   244.1933    	   1599.230    	  -482.3214    	
29/09/2006 00:00	   4290.000    	   0.000000    	   1.309061    	   2.475836    	   2.595768    	   2.445883    	   0.000000    	   0.000000    	   0.000000    	      0.0033770	  0.1151854    	  0.1498849    	   72.18177    	   3.027720    	   13.84922    	   8546.049    	   8206.783    	   6281.697    	   6763.868    	   0.000000    	   0.000000    	   244.1967    	   1599.345    	  -482.1715    	
30/09/2006 00:00	   4291.000    	   0.000000    	   2.351996    	   2.270766    	   2.268942    	   2.268942    	   0.000000    	   0.000000    	   0.000000    	      0.0033202	  0.1142076    	   0.000000    	   72.09730    	   3.029318    	   13.73188    	   8548.401    	   8209.054    	   6283.966    	   6766.137    	   0.000000    	   0.000000    	   244.2000    	   1599.459    	  -482.1715    	
01/10/2006 00:00	   4292.000    	   0.000000    	  0.1026969    	   1.703020    	   2.268942    	   1.662055    	   0.000000    	   0.000000    	   0.000000    	      0.0032646	  0.1132398    	  0.6068865    	   73.60032    	   3.086026    	   13.61574    	   8548.504    	   8210.757    	   6286.235    	   6767.799    	   0.000000    	   0.000000    	   244.2032    	   1599.572    	  -481.5646    	
02/10/2006 00:00	   4293.000    	   0.000000    	  0.7513484    	   1.803020    	   2.268942    	   1.775675    	   0.000000    	   0.000000    	   0.000000    	      0.0032099	  0.1122803    	  0.4932671    	   74.58846    	   3.122339    	   13.50037    	   8549.255    	   8212.560    	   6288.504    	   6769.575    	   0.000000    	   0.000000    	   244.2065    	   1599.685    	  -481.0713    	
03/10/2006 00:00	   4294.000    	   0.000000    	   1.693959    	   1.451025    	   2.268942    	   1.451025    	   0.000000    	   0.000000    	   0.000000    	      0.0031565	  0.1113334    	  0.8179172    	   74.35782    	   3.111521    	   13.38736    	   8550.949    	   8214.011    	   6290.773    	   6771.026    	   0.000000    	   0.000000    	   244.2096    	   1599.796    	  -480.2534    	
04/10/2006 00:00	   4295.000    	   0.000000    	   2.915750    	   1.869795    	   2.268942    	   1.869795    	   0.000000    	   0.000000    	   0.000000    	      0.0031067	  0.1104209    	  0.3991470    	   73.36656    	   3.063609    	   13.28062    	   8553.865    	   8215.880    	   6293.041    	   6772.896    	   0.000000    	   0.000000    	   244.2127    	   1599.906    	  -479.8543    	
05/10/2006 00:00	   4296.000    	   0.000000    	   1.041316    	   1.387918    	   2.268942    	   1.378189    	   0.000000    	   0.000000    	   0.000000    	      0.0030572	  0.1095115    	  0.8907529    	   73.69094    	   3.076355    	   13.16830    	   8554.906    	   8217.268    	   6295.310    	   6774.274    	   0.000000    	   0.000000    	   244.2158    	   1600.016    	  -478.9635    	
06/10/2006 00:00	   4297.000    	   0.000000    	   13.90572    	   1.641963    	   2.268942    	   1.641963    	   0.000000    	   0.000000    	   0.000000    	      0.0030554	  0.1090774    	  0.6269787    	   62.13937    	   2.489910    	   13.18191    	   8568.812    	   8218.910    	   6297.579    	   6775.916    	   0.000000    	   0.000000    	   244.2188    	   1600.125    	  -478.3365    	
07/10/2006 00:00	   4298.000    	   0.000000    	   0.000000    	   2.600000    	   2.268942    	   2.555991    	   0.000000    	   0.000000    	   0.000000    	      0.0030537	  0.1086446    	 -0.2870490    	   64.58511    	   2.600162    	   13.07021    	   8568.812    	   8221.510    	   6299.848    	   6778.472    	   0.000000    	   0.000000    	   244.2219    	   1600.233    	  -478.6236    	
08/10/2006 00:00	   4299.000    	   0.000000    	   0.000000    	   1.744984    	   2.268942    	   1.712500    	   0.000000    	   0.000000    	   0.000000    	      0.0030024	  0.1077231    	  0.5564423    	   66.22416    	   2.673611    	   12.95949    	   8568.812    	   8223.255    	   6302.117    	   6780.184    	   0.000000    	   0.000000    	   244.2249    	   1600.341    	  -478.0672    	
09/10/2006 00:00	   4300.000    	   0.000000    	   1.855016    	   1.402589    	   2.268942    	   1.402589    	   0.000000    	   0.000000    	   0.000000    	      0.0029536	  0.1068256    	  0.8663530    	   65.79191    	   2.657455    	   12.85372    	   8570.667    	   8224.658    	   6304.386    	   6781.587    	   0.000000    	   0.000000    	   244.2278    	   1600.448    	  -477.2008    	
10/10/2006 00:00	   4301.000    	   0.000000    	  0.1939590    	   1.754045    	   2.268942    	   1.723922    	   0.000000    	   0.000000    	   0.000000    	      0.0029056	  0.1059358    	  0.5450196    	   67.25739    	   2.721938    	   12.74488    	   8570.861    	   8226.412    	   6306.655    	   6783.311    	   0.000000    	   0.000000    	   244.2307    	   1600.554    	  -476.6558    	
11/10/2006 00:00	   4302.000    	   0.000000    	   1.166775    	  0.9167206    	   2.268942    	  0.9165203    	   0.000000    	   0.000000    	   0.000000    	      0.0028577	  0.1050474    	   1.352422    	   67.01942    	   2.712072    	   12.63939    	   8572.028    	   8227.329    	   6308.924    	   6784.227    	   0.000000    	   0.000000    	   244.2336    	   1600.659    	  -475.3034    	
12/10/2006 00:00	   4303.000    	   0.000000    	  0.1715210    	   1.795146    	   2.268942    	   1.760586    	   0.000000    	   0.000000    	   0.000000    	      0.0028107	  0.1041668    	  0.5083557    	   68.53927    	   2.781289    	   12.53242    	   8572.199    	   8229.124    	   6311.193    	   6785.988    	   0.000000    	   0.000000    	   244.2364    	   1600.763    	  -474.7950    	
13/10/2006 00:00	   4304.000    	   0.000000    	   0.000000    	   1.944984    	   2.268942    	   1.903703    	   0.000000    	   0.000000    	   0.000000    	      0.0027636	  0.1032843    	  0.3652395    	   70.36645    	   2.857807    	   12.42637    	   8572.199    	   8231.069    	   6313.462    	   6787.892    	   0.000000    	   0.000000    	   244.2392    	   1600.866    	  -474.4298    	
14/10/2006 00:00	   4305.000    	   0.000000    	  0.1030205    	   1.816397    	   2.268942    	   1.777560    	   0.000000    	   0.000000    	   0.000000    	      0.0027172	  0.1024095    	  0.4913819    	   71.97454    	   2.924256    	   12.32124    	   8572.302    	   8232.885    	   6315.731    	   6789.669    	   0.000000    	   0.000000    	   244.2419    	   1600.969    	  -473.9384    	
15/10/2006 00:00	   4306.000    	   0.000000    	      0.0969795	   2.444984    	   2.268942    	   2.390029    	   0.000000    	   0.000000    	   0.000000    	      0.0026717	  0.1015423    	 -0.1210874    	   74.18091    	   3.010941    	   12.21703    	   8572.399    	   8235.330    	   6318.000    	   6792.059    	   0.000000    	   0.000000    	   244.2446    	   1601.070    	  -474.0595    	
16/10/2006 00:00	   4307.000    	   0.000000    	  0.1969795    	   2.304639    	   2.268942    	   2.251866    	   0.000000    	   0.000000    	   0.000000    	      0.0026269	  0.1006826    	      0.0170759	   76.15976    	   3.086971    	   12.11372    	   8572.596    	   8237.635    	   6320.269    	   6794.311    	   0.000000    	   0.000000    	   244.2472    	   1601.171    	  -474.0424    	
17/10/2006 00:00	   4308.000    	   0.000000    	   5.690939    	   1.796980    	   2.268942    	   1.796980    	   0.000000    	   0.000000    	   0.000000    	      0.0025945	      0.0999542	  0.4719625    	   72.49180    	   2.892503    	   12.04270    	   8578.287    	   8239.432    	   6322.538    	   6796.108    	   0.000000    	   0.000000    	   244.2498    	   1601.271    	  -473.5704    	
18/10/2006 00:00	   4309.000    	   0.000000    	   1.892341    	   1.025890    	   2.268942    	   1.025890    	   0.000000    	   0.000000    	   0.000000    	      0.0025651	      0.0992595	   1.243052    	   71.66969    	   2.855222    	   11.94793    	   8580.180    	   8240.458    	   6324.807    	   6797.134    	   0.000000    	   0.000000    	   244.2524    	   1601.370    	  -472.3274    	
